sentence	label
Os monitores mais novos podem exibir uma imagem diferente para cada olho frequentemente com a ajuda de óculos especiais dando a percepção de profundidade	0
Muitos ecrãs de smartphones têm um proporção de mas as proporções mais elevadas tornaramse mais comuns em	1
O termo bebida de sumo não está definido na regulamentação e pode ser usado para descrever qualquer bebida que inclui sumo seja qual for a quantidade	1
Em o mosteiro foi fechado e a receita vendida para a refinaria de açúcar cujos proprietários abriram em a Fábrica de Pastéis de Belém	0
Em novembro ele embarcou para Londres para frequentar o Imperial Defence College como parte do curso de o que significava que ele havia sido selecionado para o comando sênior McNicoll e sua esposa Ruth se separaram em e seu divórcio que citou o adultério como causa foi finalizado em outubro de enquanto o primeiro ainda estava em Londres	0
Kruščica pertencia a um grupo de campos de concentração no Estado Independente da Croácia onde execuções em massa de reclusos foram realizadas	1
O consumo de mate espalhouse no século XVII para Río de la Plata e daí para o Chile	1
Em muitos países é tradição que as crianças católicas façam outro sacramento a Primeira Comunhão quando têm anos	1
A cidade tem uma pista para corrida de carros e uma para kart	0
Ele e o seu pai eram figuras semihistóricas	1
O Puraquequara forma o limite a leste da área urbana em sua seção inferior	0
Houve um modelo de que consistia em uma caixa fria de madeira compressor resfriado por água uma bandeja de cubos de gelo e um compartimento de pés cúbicos m³ e custava US	0
Muitas vezes as estradas são concebidas para veículos motorizados sem ter em conta as necessidades dos peões e das bicicletas	1
O desenvolvimento da indústria e do comércio determinaram o crescimento da cidade testemunhando a transformação do Passeio Público um parque da era Pombalina na Avenida da Liberdade à medida que a cidade se expandiu a partir do Tejo	0
Com o aumento do uso do chá no herbalismo chinês os métodos de produção mudaram sendo que as folhas de chá verde processadas não eram secadas imediatamente após cozidas a vapor	1
Em condições basais os corpos apoptóticos de neurónios recémgerados são rapidamente fagocitados do nicho por parte de microglias inativas na SGZ adulta	1
Ao manter um resultado de contra os alemães até ao minuto o Porto marcou mais dois golos em dois minutos o primeiro dos quais com o famoso pontapé de calcanhar do anterior argelino internacional Rabah Madjer que assistiu Juary no segundo golo e garantiu uma vitória surpreendente e a Taça Europeia	1
Com o aumento do uso do chá na herbologia chinesa os métodos de produção mudaram onde as folhas de chá verde processadas não eram secas imediatamente após serem vaporizadas	0
Mais uma vez ela foi indicada para um Emmy em e a série foi premiada como Melhor Comédia no º International Emmy Awards Gala	0
A seleção brasileira liderada por Rezende ficou em segundo lugar no Campeonato Mundial da FIVB e venceu o Grande Prémio Mundial da FIVB	1
Em alguns países leis contra a discriminação de pessoas com deficiência exigem que os veículos tenham esses recursos	0
Está bem documentado que um leve aumento da velocidade pode produzir uma colisão muito mais provável e problemas de saúde mais graves	0
Burle Marx foi um dos primeiros brasileiros a criticar o desmatamento	0
No Vietnã um sanduíche de sorvete chamado bánh mì kẹp kem é popularmente vendido na rua como um lanche	0
Além das categorias principais algumas opções de processamento podem afetar a denominação legal	0
Essa aquisição incluía ativos na Argentina Brasil Venezuela Bolívia Peru e Equador bilhão de barris de reservas de petróleo e produção de mil barris de óleo equivalente GJ por dia	0
Atualmente em muitos países grande parte dos trajetos superiores a km de distância é efetuada por avião mas noutros países as viagens de longo curso por comboio são uma maneira popular ou a única maneira económica de percorrer longas distâncias	1
O calendário do ano letivo iniciase em outubro e termina em julho	1
A sua estética era frequentemente baseada na Natureza nunca misturando por exemplo as cores das flores utilizava grandes grupos do mesmo espécimen usando plantas nativas e transformando um campo rochoso num jardim repousante	1
Ele parou de fumar para cuidar da sua voz que estava estressada devido à falta de aquecimento vocal dias inteiros de faixas vocais e a tensão de cantar Dammit que foi acidentalmente escrita fora de seu alcance vocal	0
Foram desenvolvidos ecrã CRT de alta resolução para as aplicações militares industriais e científicas especializadas mas eram demasiado dispendiosos para uma utilização geral	1
Os cartões de identificação servem como identidades com foto emitidas pelo governo mas não permitem que uma pessoa opere um veículo a motor um fato geralmente observado na identidade pela frase Não é uma carteira de motorista ou um texto semelhante	0
O financiamento é fornecido pelo Governo de Punjab Paquistão pelo Governo Distrital da Cidade e pelas taxas cobradas das escolas	0
Em o Porto foi impedido de participar no Campeonato de Portugal pela associação de futebol por recusarse a disponibilizar jogadores para uma partida entre as equipas regionais do Porto e de Lisboa	1
Há empresas que prestam o serviço de impressão de slogans em taças	1
Sendo assim não existe um único café da manhã típico da Índia já que os itens variam de acordo com as regiões	0
O último significado de educação intelectual segue existindo em grego alemão e outras línguas para significar um certo tipo de escola onde se ministra a educação secundária o ginásio termo também usado no Brasil enquanto em inglês apenas a educação física é ligada à palavra gym	0
O primeiro sistema de refrigeração por absorção de gás utilizando amoníaco gasoso dissolvido em água denominado aqua ammonia foi desenvolvido pelo francês Ferdinand Carré em e patenteado em	1
Em novembro de o nome de Dilma foi divulgado no jornal O Estado de São Paulo como um dos subversivos infiltrados na administração pública	1
Dois dias depois Rihanna cantou Only Girl In the World na versão italiana do The X Factor usando um biquíni floral botas e um rabo de cavalo vermelho	0
Seguindo sua experiência em Curitiba Lerner se concentrou em questões como transporte educação saúde saneamento lazer e industrialização	0
Mais tarde nessa temporada o Porto venceu o Torriense e arrecadou a primeira Taça de Portugal vencendo assim os dois grandes troféus	1
Voltou a interpretar este papel na série de televisão com o mesmo nome que foi apresentada na Globo em	1
A autora teve duas antologias de histórias curtas publicadas Marido e Outros Contos e O Belo Adormecido e as histórias independentes A Instrumentalina e O Conto do Nadador	0
A colina foi usada primeiro pelas tribos indígenas celtas depois pelos fenícios seguidos pelos gregos e posteriormente pelos cartagineses como posto avançado defensivo que depois foi expropriado sucessivamente pelos romanos os suevos os visigodos e os mouros	0
A Região Metropolitana de Manaus RMM é uma área metropolitana que abrange oito cidades do estado de Amazonas mas sem conurbação	0
Em muitos países é tradição para as crianças católicas passarem por outro sacramento a Primeira Comunhão aos anos	0
A localização de uma frente fria é a extremidade frontal da queda de temperatura a qual numa análise isotérmica surge como a extremidade frontal do gradiente isotérmico e normalmente se encontra numa passagem com uma superfície afiada	1
Na Índia cada estado tem diferentes especialidades e produtos para o pequenoalmoço	1
Uma inscrição encontrada na igreja paroquial de Cheleiros um friso em Alcainça e um túmulo funerário paleocristão adaptado como beliche na Quinta da Corredoura em Mafra são atualmente as únicas manifestações da presença destes povos	1
Nestes países as cartas de condução costumam ser aceites como comprovativo de identidade dado que muitas pessoas dispõem deste documento	1
A sensação de mobilidade é um elemento importante da vivência das suas paisagens	1
Embora o rubídio destilado fosse pirofórico eles conseguiram determinar a densidade e o ponto de fusão	0
Nem Homer nem o Avô sabem qual seria esse nome Contudo o Avô leva Homer a uma quinta onde Mona a esposa do Avô e mãe de Homer passou algum tempo durante a sua fase hippie	1
A palavra inglesa juice deriva do francês antigo por volta de evoluiu das palavras do francês antigo jus juis jouis que significam líquido obtido através da infusão de ervas	1
Baseavase numa trackball mais antiga também designada Rollkugel que estava incorporada nos centros de controlo de voo por radar	1
No ano Heins tornouse a diretora fundadora do Free Expression Policy Project da National Coalition Against Censorship	1
A sua primeira participação na série foi no episódio Señor Macho Solo como enfermeira da mãe de Jack e interesse romântico dele	1
Muitos desses turistas são donos de propriedade na região	0
Se a massa de ar quente for instável a mistura do ar quente e úmido produzirá trovoadas que ficarão incorporadas entre as nuvens estratiformes à frente e após a passagem da frente as trovoadas podem continuar	0
Seu método envolveu filtrar suco de uvas espremidas em garrafas vedálas com uma rolha e cera e depois colocálas em água fervente	0
O prazo era complicado pois Goodman teve que passar a primeira semana prestando serviço de júri e depois quebrou o tornozelo	0
O projeto de Benjamin usava computadores analógicos para calcular a posição futura da aeronavealvo com base em vários pontos de entrada iniciais fornecidos por um usuário com um joystick	0
A de fevereiro de pilotou o seu primeiro voo comercial de passageiros de Cloncurry a Camooweal expandindo a rota fundada pela companhia aérea de milhas km desde Charleville até Cloncurryem milhas km	1
Cabelografia foi escrito pelo criador da série Ian Brennan e dirigido por Bill DElia	0
Também há várias rodovias estaduais convergindo lá	0
Santos entrou em um período de campanhas irregulares coincidindo com a transição do clube para o profissionalismo em o presidente do Santos declarou publicamente o Santos como um time profissional pela primeira vez	0
Embora o plural de mouse pequeno roedor seja mice as duas palavras passaram por uma diferenciação pelo uso	0
Por fim a vítima cai no chão	1
Campo Grande é atendido por um sistema de transporte ferroviário sob administração da empresa Novoeste interconectando com outras cidades no estado em uma linha que vai de Bauru e o estado de São Paulo por Campo Grande até Corumbá e seguindo para a Bolívia	0
A temporada de foi assinalada pela criação do primeiro campeonato nacional de futebol o Campeonato de Portugal	1
Além disso as fêmeas em estro abrem as patas traseiras e levantam as caudas quando na presença de um macho	0
Estes tecidos têm pesos e texturas diferentes e alguns tecidos têm um número S ou Super S que descreve a finura das fibras medidas por diâmetro médio de fibra por exemplo Super No entanto quanto mais fino for o tecido mais delicado se torna e por conseguinte menos duradouro	1
Em já uma figura política conhecida ele frequentou o Instituto Superior de Engenharia de Lisboa onde concluiu algumas disciplinas acadêmicas para conseguir um diploma de CESE um diploma complementar ao bacharelado já que até as instituições politécnicas não ofereciam diplomas de licenciatura mas em vez disso sob circunstâncias que provocariam uma controvérsia em ele conquistou em a licenciatura diploma de licenciatura em engenharia civil pela Universidade Independente uma universidade privada em Lisboa que foi fechada por autoridades portuguesas em	0
Os quatro gols de Eusébio contra a Coreia do Norte na quarta de final também ajudaram Portugal a estabelecer o recorde de maior virada três gols se igualando à Áustria de e ele se tornou o quinto jogador a marcar essa quantidade de gols em uma Copa do Mundo da FIFA um recorde que ele manteve até Oleg Salenko marcar cinco na Copa do Mundo de	0
Estas opções são muitas vezes acompanhadas com chá ou leite de soja adocicado	1
Em a Câmera Municipal de Minneapolis destinou uma parte de seu orçamento de US bilhão em para melhorias da Nokomis e da Northeast Community Library Cerca de US milhões do projeto de US milhões vieram do município o condado de Hennepin adiantou US milhão para adições ambientais à biblioteca e outros recursos	0
Embora o café da manhã seja chamado frequentemente de a mais importante refeição do dia há pesquisas epidemiológicas que indicam que um café da manhã rico em carboidratos pode aumentar o risco de síndrome metabólica	0
Estes jogos são normalmente concebidos para profissionais como parte de uma tarefa específica ou com o intuito de melhorar um conjunto de competências	1
Perto do forte havia muitos mestiços indígenas que ajudaram na construção e começaram a viver na vizinhança	0
Há muitos tipos e estilos diferentes de jogos educativos inclusive jogos de alfabetização para crianças e jogos para adultos	0
Equipes de emergência do Departamento de Seguridade Social DSS do governo visitaram locais em toda a região recebendo pedidos de indenização de apoio monetário e de auxíliodesemprego	0
A equipa é descrita como um grupo disfuncional onde cada indivíduo tem excentricidades e singularidades próprias	1
Esse processo é mais rápido do que a salmoura tradicional normalmente sendo completado em alguns dias	0
Rapariga significava qualquer rapariga solteira desde cerca de	1
Parte da estrada Redman ao norte da moderna NY em Hamlin já era uma rodovia estadual em no entanto não recebeu essa designação até o início dos anos quando passou a ser a NY	0
Assim estes agrafadores têm tendência para ser utilizados em ambientes de trabalho onde são efetuadas com regularidade tarefas de agrafamento repetitivas e de grande dimensão	1
Os Guaranis têm uma lenda que diz que as deusas da lua e da nuvem vieram à Terra um certo dia para visitála mas então acharam um yaguareté jaguar que ia atacálas	0
O bolso sem aba ou besom é o mais formal com uma pequena feixa de tecido marcando as bordas da abertura feita para o bolso	0
Alimentos armazenados a ou abaixo de C F são seguros indefinidamente por mais tempo do que em temperatura ambiente	0
Esses bolsos externos ainda estavam na moda até a metade do século XIX	0
Antes da utilização mais generalizada dessa tecnologia os utilizadores de cadeiras de rodas só podiam utilizar autocarros semicoletivos específicos	1
Um Dia Nacional do Sanduíche de Sorvete foi estabelecido como de agosto e é comemorado desde pelo menos	0
Uma parte do Pantanal no Brasil tem sido protegida como o Parque Nacional do Pantanal Matogrossense	1
Esta alteração transformou a região e a sua população que vivia em condições precárias	1
Fëanor implorou três vezes por um cacho e três vezes ela se recusou a dar a ele até mesmo um fio	0
Esse parque de km² mi² fundado em setembro de está localizado no município de Poconé no Estado de Mato Grosso entre as fozes dos rios Baía de São Marcos e Gurupi	0
Em construiuse uma estrada a norte de Barbours ao longo de Plunketts Creek que o atravessava várias vezes	1
Apoiantes modernos incluem E O	1
Picucha tem anos e ainda não sabe o que quer ser quando crescer	1
Engelbart nunca recebeu quaisquer royalties pela invenção uma vez que a patente pertencia ao seu empregador o SRI e esta expirou antes de o rato se tornar amplamente utilizado nos computadores pessoais	1
Em média a bateria de um telemóvel dura na melhor das hipóteses a anos	1
A SH foi estendida ao seu atual terminal ao norte de Hydro no ano seguinte	0
As antenas de telemóvel estão normalmente interligadas entre si e a rede telefónica e a internet através de ligações com fios	1
Alguns críticos alegaram que esta política foi criada para alterar os fracos indicadores estatísticos nacionais sobre educação com um fraco impacto na qualidade da qualificação da mãodeobra de Portugal no contexto da União Europeia	1
A mesma raiz apresenta uma atestação ainda mais antiga em blocos B lineares no nome do rio Lousios banho rio em Arcádia	0
A barra de sorvete é essencialmente um grande bloco de sorvete que é cortado daí o nome potong e ensanduichado entre dois wafers	0
Os temas são necessariamente comprimidos apresentados numa ordem diferente e na sua forma reafirmada contêm alguns momentos virtuosos para o solista	1
Como era extremamente pobres os Paulistas não podiam comprar escravos africanos como outros colonizadores portugueses	0
The Dying Rooms As Salas da Morte é um documentário de para a televisão sobre orfanatos estatais chineses que mostravam como os pais abandonavam as filhas recémnascidas em orfanatos o pessoal deixava as crianças em quartos onde morriam à fome ou de sede	1
Em em uma competição de atletismo da polícia sulafricana Ishe Komborera Africa foi cantada por policiais negros e brancos combinados para comemorar a primeira competição multirracial na Rodésia do Sul	0
A legislação relacionada com a atribuição de cartas de condução varia consoante a jurisdição	1
A multidão acompanha o trio elétrico a cantar dançar e saltar ao som da música	1
Além disso descobriuse que campos elétricos pulsados proporcionam um produto com aparência de fresco e de alto valor nutritivo	0
Botões funcionais nos punhos podem ser vistos em ternos sob medida e mais caros chamase punho de cirurgião e casas de botão funcionais nos Estados Unodls Alguns usuários deixam os botões abertos para mostrar que têm dinheiro para ternos sob medida embora seja mais adequado deixálos abotoados	0
Algumas das manifestações ocorreram em locais que eram considerados bastiões do Partido Trabalhista cujo líder era Rousseff	1
A fonte de energia mais comum desde os anos é o motor a diesel	0
Campo Grande começou como uma pequena aldeia fundada em pelos fazendeiros José Antônio Pereira e Manoel Vieira de Sousa também conhecido como	0
A última das discriminações categóricas as restrições de peso foram aliviadas durante os anos através de litígios e negociações	1
A vitória mais arrebatadora ocorreu contra a equipe de futebol nacional da França que chegou em Santos em de julho após a Copa do Mundo da FIFA no Uruguai e decidiu usar a parada para jogar contra uma equipe local perdendo facilmente por a com quatro gols de Feitiço	0
Os professores não tinham um cargo garantido nas novas instalações e muitos deles não foram colocados De facto a maioria do corpo docente lecionava na Universidade de Salamanca	1
A história do processamento do chá corresponde intimamente ao papel que o chá desempenhava na sociedade chinesa e os métodos do seu consumo na sociedade chinesa antiga	1
O pai dela nasceu em Gabrovo no principado da Bulgária e foi amigo da poeta búlgara indicada ao Prêmio Nobel Elisaveta Bagryana	0
Os jogadores do Santos e do Botafogo formaram a base das equipes do Brasil nas Copas do Mundo do Chile e do México	0
O golo não foi suficiente para anular os dois golos anteriores de Bobby Charlton	1
A palavra inglesa girl menina apareceu pela primeira vez na Idade Média entre e CE e vem da palavra anglosaxónica gerle	1
Para ligar os dois locais foi construído um carro elétrico sob os auspícios da Compagnie des Tramways de Cassel o qual operou entre e Foi substituído por uma linha de autocarros que opera até hoje	1
Em foi criado um serviço semelhante em Londres	1
A indústria foi destruída na Segunda Guerra Mundial e só está começando a ser revivida	0
A partir de de novembro de os principais acionistas eram o Grupo Financeiro Espírito Santo a RS Holding a Capital Research and Management a Oi a Caixa Geral de Depósitos a Brandes Investment Partners e o Norges Bank	1
A estética dele costumava ter base na natureza por exemplo nunca misturava cores de flores utilizava grandes grupos da mesma espécime usava plantas nativas e transformava um campo rochoso num jardim relaxante	0
Começa com uma exposição orquestral a qual é seguida por uma exposição do solo uma secção de desenvolvimento uma recapitulação uma cadência e uma coda	1
Os carpóforos do L subflammeus crescem de forma dispersa mas agrupandose sob coníferas ou em florestas que combinam arvores coníferas e folhosas perto de pinheiros e abetos de agosto a dezembro	1
Engelbart nunca recebeu nenhum direito autoral por isso pois seu empregador SRI manteve a patente que expirou antes de o mouse ser amplamente usado nos computadores pessoais	0
Rousseff era considerada uma grande captura a ponto de um promotor militar a chamar de Joana DArc do movimento guerrilheiro	0
Os primeiros uniformes de comissáriosassistentes de bordo foram concebidos para serem duráveis práticos e inspirar confiança aos passageiros	1
Como resultado o Tratado de Lisboa foi assinado em de dezembro de entrando em vigor em º de dezembro de	0
Ajudou a equipa a vencer títulos na Liga Mundial da FIVB e na Taça Mundial da FIVB bem como conquistar a medalha de bronze nos Jogos PanAmericanos na República Dominicana	1
Uma semana após o seu lançamento Lockup tinha sido visualizado por milhões de espectadores nos EUA imediatamente acima à média da temporada de milhões	1
Ele foi utilizado para simbolizar o mineral TrelliumD dentro da mina	0
Em muitas sociedades antigas a educação das raparigas estava muito relacionada com a preparação para serem futuras mulheres	1
A ideia inicial era uma luta entre Kirk e Spock gigantes sobre o New YorkNew York Hotel and Casino	0
O contrato entre o Santos e o jovem Pelé foi assinado em junho de	0
A confirmação Papal também foi dada em em de agosto desse ano durante o papado do Papa Nicolau IV	0
A resolução para monitores de computador tem aumentado ao longo do tempo	1
O jogo é conhecido como o Jogo das Lágrimas Game of Tears em Portugal	0
Os séculos XVII e XVIII registaram um elevado número de carteiristas tanto homens como mulheres que atuavam em locais públicos ou privados e que roubavam diferentes tipos de artigos	1
A maioria das canções no espetáculo Live at Wembley são originárias desse álbum mas conta também um medley de músicas antigas do seu grupo Destiny s Child e dois singles de bandas sonoras Work It Out e Summertime	1
Na Atlântica Boavista venceu a Superliga do Brasil em	1
